RF3, RF2, RF1, U1, U3, U2, V1, V2, V3, time
-1.267539428710937500e+03, 2.745675849914550781e+01, -6.208109110593795776e-02, 0.000000000000000000e+00, -1.848802208900451660e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 9.244011016562581062e-05
-1.292685791015625000e+03, 2.087707710266113281e+01, 2.194820165634155273e+00, 0.000000000000000000e+00, -1.873468041419982910e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 9.367339953314512968e-05
-1.312100830078125000e+03, 1.428851509094238281e+01, -1.730301737785339355e+00, 0.000000000000000000e+00, -1.898131370544433594e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 9.490656520938500762e-05
-1.326311401367187500e+03, 5.288422107696533203e+00, -3.688067913055419922e+00, 0.000000000000000000e+00, -1.920548915863037109e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 9.602744103176519275e-05
-1.347560180664062500e+03, -4.308507442474365234e+00, -4.951383590698242188e+00, 0.000000000000000000e+00, -1.945210337638854980e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 9.726051939651370049e-05
-1.363269653320312500e+03, -1.469995689392089844e+01, -5.071814060211181641e+00, 0.000000000000000000e+00, -1.969870567321777344e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 9.849352500168606639e-05
-1.376355957031250000e+03, -2.539951324462890625e+01, -2.787233352661132812e+00, 0.000000000000000000e+00, -1.992284417152404785e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 9.961421892512589693e-05
-1.389433959960937500e+03, -3.497269058227539062e+01, -3.860190153121948242e+00, 0.000000000000000000e+00, -2.016936063766479492e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.008468025247566402e-04
-1.396630615234375000e+03, -4.227947998046875000e+01, -3.680001735687255859e+00, 0.000000000000000000e+00, -2.041588306427001953e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.020794079522602260e-04
-1.398086303710937500e+03, -4.853120803833007812e+01, -3.300241708755493164e+00, 0.000000000000000000e+00, -2.064001321792602539e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.032000654959119856e-04
-1.397871582031250000e+03, -5.415974044799804688e+01, -6.824725270271301270e-01, 0.000000000000000000e+00, -2.088656663894653320e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.044328309944830835e-04
-1.399093505859375000e+03, -5.996692657470703125e+01, -7.855547070503234863e-01, 0.000000000000000000e+00, -2.113309860229492188e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.056654946296475828e-04
-1.397200439453125000e+03, -6.532871246337890625e+01, -2.002434492111206055e+00, 0.000000000000000000e+00, -2.137960910797119141e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.068980491254478693e-04
-1.392069580078125000e+03, -6.960985565185546875e+01, -3.577106237411499023e+00, 0.000000000000000000e+00, -2.160372018814086914e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.080185975297354162e-04
-1.386008178710937500e+03, -7.410903167724609375e+01, -4.882589817047119141e+00, 0.000000000000000000e+00, -2.185021162033081055e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.092510574380867183e-04
-1.380144409179687500e+03, -7.820245361328125000e+01, -4.072505474090576172e+00, 0.000000000000000000e+00, -2.209668636322021484e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.104834373109042645e-04
-1.374284057617187500e+03, -8.327037048339843750e+01, -3.881639003753662109e+00, 0.000000000000000000e+00, -2.232072114944458008e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.116036073653958738e-04
-1.363279418945312500e+03, -8.951483154296875000e+01, -4.731760978698730469e+00, 0.000000000000000000e+00, -2.256719112396240234e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.128359508584253490e-04
-1.346796264648437500e+03, -9.572516632080078125e+01, -4.641288757324218750e+00, 0.000000000000000000e+00, -2.281375408172607422e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.140687672886997461e-04
-1.354086914062500000e+03, -1.084714889526367188e+02, -5.907307624816894531e+00, 0.000000000000000000e+00, -2.306037425994873047e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.153018674813210964e-04
-1.318431396484375000e+03, -1.046313934326171875e+02, -4.687838077545166016e+00, 0.000000000000000000e+00, -2.328465938568115234e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.164232890005223453e-04
-1.305021362304687500e+03, -1.122036285400390625e+02, 7.723317742347717285e-01, 0.000000000000000000e+00, -2.353141069412231445e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.176570513052865863e-04
-1.286864990234375000e+03, -1.184985885620117188e+02, 1.731333255767822266e+00, 0.000000000000000000e+00, -2.377829313278198242e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.188914684462361038e-04
-1.270429077148437500e+03, -1.228626174926757812e+02, 2.769551038742065430e+00, 0.000000000000000000e+00, -2.400279045104980469e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.200139522552490234e-04
-1.255985961914062500e+03, -1.299708251953125000e+02, 1.597559094429016113e+00, 0.000000000000000000e+00, -2.424982786178588867e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.212491406477056444e-04
-1.237573242187500000e+03, -1.346158599853515625e+02, 2.083761215209960938e+00, 0.000000000000000000e+00, -2.449689865112304688e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.224844891112297773e-04
-1.227850463867187500e+03, -1.420327911376953125e+02, 9.097646474838256836e-01, 0.000000000000000000e+00, -2.472153902053833008e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.236076932400465012e-04
-1.213741455078125000e+03, -1.481711273193359375e+02, 1.942565798759460449e+00, 0.000000000000000000e+00, -2.496866226196289062e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.248433109140023589e-04
